signal,threshold_p95,start_time,end_time,duration_hours,peak_value,fault_rate_percent
sfc_temp_site1_anomaly_score,47.41,2022-04-07 09:00:00,2022-04-07 11:00:00,3,58.19,0.0
4608927500_kvar_hour,0.0,2022-04-12 02:00:00,2022-04-12 04:00:00,3,0.7110446,100.0
4408411600_kW,0.0,2022-04-14 18:00:00,2022-04-14 20:00:00,3,3.650535,100.0
4408411600_kW,0.0,2022-04-15 06:00:00,2022-04-15 08:00:00,3,59.81637,100.0
4408411600_kW,0.0,2022-04-15 12:00:00,2022-04-15 14:00:00,3,68.532,100.0
4408411600_kW,0.0,2022-04-15 18:00:00,2022-04-15 20:00:00,3,5.816336,100.0
4700008966_kW,0.028974043199999994,2022-04-19 12:00:00,2022-04-19 14:00:00,3,0.050721914,100.0
4700008966_power_hour,0.028974043199999994,2022-04-19 12:00:00,2022-04-19 14:00:00,3,0.050721914,100.0
4408411600_power_hour,0.22959332949999978,2022-05-04 15:00:00,2022-05-04 17:00:00,3,73.95237,100.0
4408411600_power_hour,0.22959332949999978,2022-05-04 20:00:00,2022-05-04 22:00:00,3,0.5953315,100.0
4408411600_kW,0.0,2022-05-10 03:00:00,2022-05-10 05:00:00,3,1.6147004,100.0
4700008966_kW,0.028974043199999994,2022-05-21 01:00:00,2022-05-21 03:00:00,3,50.54859,0.0
4700008966_power_hour,0.028974043199999994,2022-05-21 01:00:00,2022-05-21 03:00:00,3,50.54859,0.0
4408411600_kW,0.0,2022-06-10 12:00:00,2022-06-10 14:00:00,3,0.55237603,100.0
4700008966_kW,0.028974043199999994,2022-06-17 11:00:00,2022-06-17 13:00:00,3,3.5779104,100.0
4700008966_power_hour,0.028974043199999994,2022-06-17 11:00:00,2022-06-17 13:00:00,3,3.5779104,100.0
4700008966_kW,0.028974043199999994,2022-06-17 15:00:00,2022-06-17 17:00:00,3,1.1318187,100.0
4700008966_power_hour,0.028974043199999994,2022-06-17 15:00:00,2022-06-17 17:00:00,3,1.1318187,100.0
4700008966_kW,0.028974043199999994,2022-07-02 00:00:00,2022-07-02 02:00:00,3,96.06258,100.0
4700008966_power_hour,0.028974043199999994,2022-07-02 00:00:00,2022-07-02 02:00:00,3,96.06258,100.0
sfc_temp_site1_anomaly_score,47.41,2022-07-06 07:00:00,2022-07-06 09:00:00,3,52.37,100.0
4408411600_kW,0.0,2022-07-06 10:00:00,2022-07-06 12:00:00,3,3.0541418,100.0
4608927500_kvar_hour,0.0,2022-07-09 15:00:00,2022-07-09 17:00:00,3,0.34092793,100.0
4408411600_kW,0.0,2022-07-12 08:00:00,2022-07-12 10:00:00,3,0.6810962,100.0
4408411600_kW,0.0,2022-07-12 18:00:00,2022-07-12 20:00:00,3,21.81591,100.0
sfc_temp_site1_anomaly_score,47.41,2022-07-14 11:00:00,2022-07-14 13:00:00,3,74.04,100.0
4408411600_power_hour,0.22959332949999978,2022-07-16 20:00:00,2022-07-16 22:00:00,3,9.40279,100.0
4408411600_power_hour,0.22959332949999978,2022-07-17 16:00:00,2022-07-17 18:00:00,3,0.9057201,100.0
4608927500_kvar_hour,0.0,2022-07-20 07:00:00,2022-07-20 09:00:00,3,34.697525,100.0
4608927500_kvar_hour,0.0,2022-07-20 17:00:00,2022-07-20 19:00:00,3,1.2136288,100.0
4608927500_kvar_hour,0.0,2022-07-24 04:00:00,2022-07-24 06:00:00,3,0.1041999,100.0
4408411600_kW,0.0,2022-08-05 10:00:00,2022-08-05 12:00:00,3,61.29485,0.0
4408411600_kW,0.0,2022-08-05 16:00:00,2022-08-05 18:00:00,3,2.4805937,0.0
4700008966_kW,0.028974043199999994,2022-08-06 14:00:00,2022-08-06 16:00:00,3,76.21699,100.0
4700008966_power_hour,0.028974043199999994,2022-08-06 14:00:00,2022-08-06 16:00:00,3,76.21699,100.0
238045_ws_temp,0.0,2022-08-07 02:00:00,2022-08-07 04:00:00,3,12.587938,0.0
sfc_temp_site1_anomaly_score,47.41,2022-08-16 09:00:00,2022-08-16 11:00:00,3,55.8,100.0
4608927500_kvar_hour,0.0,2022-08-19 19:00:00,2022-08-19 21:00:00,3,0.5148171,100.0
4700008966_kW,0.028974043199999994,2022-08-21 23:00:00,2022-08-22 01:00:00,3,24.23944,100.0
4700008966_power_hour,0.028974043199999994,2022-08-21 23:00:00,2022-08-22 01:00:00,3,24.23944,100.0
4700008966_kW,0.028974043199999994,2022-08-22 19:00:00,2022-08-22 21:00:00,3,32.00791,100.0
4700008966_power_hour,0.028974043199999994,2022-08-22 19:00:00,2022-08-22 21:00:00,3,32.00791,100.0
4700008966_kW,0.028974043199999994,2022-09-06 16:00:00,2022-09-06 18:00:00,3,87.59539,100.0
4700008966_power_hour,0.028974043199999994,2022-09-06 16:00:00,2022-09-06 18:00:00,3,87.59539,100.0
4700008966_kW,0.028974043199999994,2022-09-15 16:00:00,2022-09-15 18:00:00,3,27.418453,100.0
4700008966_power_hour,0.028974043199999994,2022-09-15 16:00:00,2022-09-15 18:00:00,3,27.418453,100.0
4700008966_kW,0.028974043199999994,2022-09-27 11:00:00,2022-09-27 13:00:00,3,44.70945,100.0
4700008966_power_hour,0.028974043199999994,2022-09-27 11:00:00,2022-09-27 13:00:00,3,44.70945,100.0
4408411600_kW,0.0,2022-09-28 22:00:00,2022-09-29 00:00:00,3,45.98174,100.0
4608927500_kvar_hour,0.0,2022-10-12 07:00:00,2022-10-12 09:00:00,3,26.38289,100.0
4608927500_kvar_hour,0.0,2022-11-04 00:00:00,2022-11-04 02:00:00,3,11.12971,100.0
4408411600_power_hour,0.22959332949999978,2022-11-06 07:00:00,2022-11-06 09:00:00,3,0.6952234,100.0
4608927500_kvar_hour,0.0,2022-11-12 10:00:00,2022-11-12 12:00:00,3,0.1635734,100.0
4408411600_kW,0.0,2022-12-19 21:00:00,2022-12-19 23:00:00,3,36.27316,100.0
4408411600_kW,0.0,2022-12-21 06:00:00,2022-12-21 08:00:00,3,1.8315777,100.0
4408411600_power_hour,0.22959332949999978,2022-12-23 10:00:00,2022-12-23 12:00:00,3,0.85625476,100.0
4700008966_kW,0.028974043199999994,2022-12-23 23:00:00,2022-12-24 01:00:00,3,36.88859,100.0
4700008966_power_hour,0.028974043199999994,2022-12-23 23:00:00,2022-12-24 01:00:00,3,36.88859,100.0
4608927500_kvar_hour,0.0,2022-12-24 00:00:00,2022-12-24 02:00:00,3,63.12079,100.0
4408411600_power_hour,0.22959332949999978,2022-12-24 02:00:00,2022-12-24 04:00:00,3,0.83313805,100.0
4408411600_power_hour,0.22959332949999978,2022-12-29 12:00:00,2022-12-29 14:00:00,3,0.9301631,0.0
4700008966_kW,0.028974043199999994,2022-01-06 03:00:00,2022-01-06 04:00:00,2,3.432065,100.0
4700008966_power_hour,0.028974043199999994,2022-01-06 03:00:00,2022-01-06 04:00:00,2,3.432065,100.0
sfc_temp_site1_anomaly_score,47.41,2022-01-15 05:00:00,2022-01-15 06:00:00,2,59.34,100.0
sfc_temp_site1_anomaly_score,47.41,2022-01-19 21:00:00,2022-01-19 22:00:00,2,50.62,100.0
temp_site1_anomaly_score,47.88,2022-01-21 06:00:00,2022-01-21 07:00:00,2,53.86,100.0
4608927500_kvar_hour,0.0,2022-01-27 03:00:00,2022-01-27 04:00:00,2,0.18929449,100.0
4608927500_kvar_hour,0.0,2022-02-01 05:00:00,2022-02-01 06:00:00,2,63.48114,0.0
4700008966_kW,0.028974043199999994,2022-02-10 16:00:00,2022-02-10 17:00:00,2,34.72264,100.0
4700008966_power_hour,0.028974043199999994,2022-02-10 16:00:00,2022-02-10 17:00:00,2,34.72264,100.0
4700008966_kW,0.028974043199999994,2022-02-16 00:00:00,2022-02-16 01:00:00,2,3.9125931,0.0
4700008966_power_hour,0.028974043199999994,2022-02-16 00:00:00,2022-02-16 01:00:00,2,3.9125931,0.0
4608927500_kvar_hour,0.0,2022-02-16 13:00:00,2022-02-16 14:00:00,2,96.85898,0.0
4700008966_kW,0.028974043199999994,2022-02-17 10:00:00,2022-02-17 11:00:00,2,78.68578,0.0
4700008966_power_hour,0.028974043199999994,2022-02-17 10:00:00,2022-02-17 11:00:00,2,78.68578,0.0
sfc_temp_site1_anomaly_score,47.41,2022-03-04 22:00:00,2022-03-04 23:00:00,2,52.78,0.0
4408411600_power_hour,0.22959332949999978,2022-03-11 22:00:00,2022-03-11 23:00:00,2,2.8057535,100.0
temp_site1_anomaly_score,47.88,2022-03-13 00:00:00,2022-03-13 01:00:00,2,51.62,100.0
238045_ws_temp,0.0,2022-03-16 20:00:00,2022-03-16 21:00:00,2,5.53142,100.0
sfc_temp_site1_anomaly_score,47.41,2022-04-04 00:00:00,2022-04-04 01:00:00,2,59.2,0.0
sfc_temp_site1_anomaly_score,47.41,2022-04-04 03:00:00,2022-04-04 04:00:00,2,70.85,0.0
4408411600_kW,0.0,2022-04-05 11:00:00,2022-04-05 12:00:00,2,0.70917886,0.0
4408411600_kW,0.0,2022-04-05 17:00:00,2022-04-05 18:00:00,2,0.60717136,0.0
4700008966_kW,0.028974043199999994,2022-04-05 19:00:00,2022-04-05 20:00:00,2,1.2189503,0.0
4700008966_power_hour,0.028974043199999994,2022-04-05 19:00:00,2022-04-05 20:00:00,2,1.2189503,0.0
4408411600_kW,0.0,2022-04-13 09:00:00,2022-04-13 10:00:00,2,1.0059432,100.0
4408411600_kW,0.0,2022-04-13 19:00:00,2022-04-13 20:00:00,2,0.40084893,100.0
4408411600_kW,0.0,2022-04-15 22:00:00,2022-04-15 23:00:00,2,0.3250271,100.0
4608927500_kvar_hour,0.0,2022-04-16 01:00:00,2022-04-16 02:00:00,2,0.15439497,100.0
4408411600_kW,0.0,2022-04-21 09:00:00,2022-04-21 10:00:00,2,1.3692621,0.0
4408411600_power_hour,0.22959332949999978,2022-04-21 10:00:00,2022-04-21 11:00:00,2,0.4304671,0.0
4408411600_kW,0.0,2022-04-21 18:00:00,2022-04-21 19:00:00,2,0.14129232,0.0
4700008966_kW,0.028974043199999994,2022-04-23 23:00:00,2022-04-24 00:00:00,2,21.06633,0.0
4700008966_power_hour,0.028974043199999994,2022-04-23 23:00:00,2022-04-24 00:00:00,2,13.92037,0.0
4608927500_kvar_hour,0.0,2022-04-25 09:00:00,2022-04-25 10:00:00,2,94.70497,0.0
4408411600_power_hour,0.22959332949999978,2022-04-25 10:00:00,2022-04-25 11:00:00,2,0.38890177,0.0
4408411600_kW,0.0,2022-04-25 11:00:00,2022-04-25 12:00:00,2,0.4787929,0.0
4608927500_kvar_hour,0.0,2022-04-26 06:00:00,2022-04-26 07:00:00,2,22.132494,0.0
4700008966_kW,0.028974043199999994,2022-05-01 07:00:00,2022-05-01 08:00:00,2,55.94913,100.0
4700008966_power_hour,0.028974043199999994,2022-05-01 07:00:00,2022-05-01 08:00:00,2,55.94913,100.0
4408411600_power_hour,0.22959332949999978,2022-05-04 10:00:00,2022-05-04 11:00:00,2,51.26334,100.0
4408411600_kW,0.0,2022-05-04 15:00:00,2022-05-04 16:00:00,2,86.42588,100.0
4700008966_kW,0.028974043199999994,2022-05-07 08:00:00,2022-05-07 09:00:00,2,0.06153177,0.0
4700008966_power_hour,0.028974043199999994,2022-05-07 08:00:00,2022-05-07 09:00:00,2,0.06153177,0.0
4700008966_kW,0.028974043199999994,2022-05-07 13:00:00,2022-05-07 14:00:00,2,0.062315714,0.0
4700008966_power_hour,0.028974043199999994,2022-05-07 13:00:00,2022-05-07 14:00:00,2,0.062315714,0.0
4408411600_power_hour,0.22959332949999978,2022-05-08 12:00:00,2022-05-08 13:00:00,2,2.6936722,100.0
4408411600_kW,0.0,2022-05-08 19:00:00,2022-05-08 20:00:00,2,0.1143537,100.0
4408411600_power_hour,0.22959332949999978,2022-05-10 10:00:00,2022-05-10 11:00:00,2,0.69279873,100.0
4408411600_kW,0.0,2022-05-11 11:00:00,2022-05-11 12:00:00,2,3.6072636,100.0
4608927500_kvar_hour,0.0,2022-05-12 02:00:00,2022-05-12 03:00:00,2,0.4620967,100.0
238045_ws_temp,0.0,2022-05-14 01:00:00,2022-05-14 02:00:00,2,6.124337,0.0
4408411600_power_hour,0.22959332949999978,2022-05-14 03:00:00,2022-05-14 04:00:00,2,51.42669,0.0
4408411600_power_hour,0.22959332949999978,2022-05-14 09:00:00,2022-05-14 10:00:00,2,1.2805246,0.0
4408411600_kW,0.0,2022-05-14 10:00:00,2022-05-14 11:00:00,2,0.7185517,0.0
4408411600_kW,0.0,2022-05-14 16:00:00,2022-05-14 17:00:00,2,0.68790907,0.0
4408411600_kW,0.0,2022-05-14 21:00:00,2022-05-14 22:00:00,2,0.9240825,0.0
4608927500_kvar_hour,0.0,2022-05-23 00:00:00,2022-05-23 01:00:00,2,0.3745338,0.0
4408411600_power_hour,0.22959332949999978,2022-05-23 17:00:00,2022-05-23 18:00:00,2,0.234816,0.0
4408411600_power_hour,0.22959332949999978,2022-05-24 13:00:00,2022-05-24 14:00:00,2,97.25242,0.0
238045_ws_temp,0.0,2022-05-24 16:00:00,2022-05-24 17:00:00,2,1.3455806,0.0
4608927500_kvar_hour,0.0,2022-05-30 00:00:00,2022-05-30 01:00:00,2,1.403893,100.0
4700008966_kW,0.028974043199999994,2022-06-02 22:00:00,2022-06-02 23:00:00,2,0.6680155,100.0
4700008966_power_hour,0.028974043199999994,2022-06-02 22:00:00,2022-06-02 23:00:00,2,0.6680155,100.0
4408411600_power_hour,0.22959332949999978,2022-06-08 12:00:00,2022-06-08 13:00:00,2,0.7292116,100.0
4408411600_kW,0.0,2022-06-10 05:00:00,2022-06-10 06:00:00,2,0.9829748,100.0
4408411600_kW,0.0,2022-06-10 19:00:00,2022-06-10 20:00:00,2,1.1951519,100.0
4408411600_kW,0.0,2022-06-13 09:00:00,2022-06-13 10:00:00,2,3.550969,100.0
sfc_temp_site1_anomaly_score,47.41,2022-06-20 12:00:00,2022-06-20 13:00:00,2,49.05,100.0
4700008966_kW,0.028974043199999994,2022-06-20 19:00:00,2022-06-20 20:00:00,2,0.71802425,100.0
4700008966_power_hour,0.028974043199999994,2022-06-20 19:00:00,2022-06-20 20:00:00,2,0.71802425,100.0
4700008966_kW,0.028974043199999994,2022-06-21 20:00:00,2022-06-21 21:00:00,2,0.04582339,100.0
4700008966_power_hour,0.028974043199999994,2022-06-21 20:00:00,2022-06-21 21:00:00,2,0.04582339,100.0
temp_site1_anomaly_score,47.88,2022-06-24 13:00:00,2022-06-24 14:00:00,2,50.68,100.0
4700008966_kW,0.028974043199999994,2022-06-26 04:00:00,2022-06-26 05:00:00,2,0.03058977,100.0
4700008966_power_hour,0.028974043199999994,2022-06-26 04:00:00,2022-06-26 05:00:00,2,0.03058977,100.0
4408411600_power_hour,0.22959332949999978,2022-06-26 09:00:00,2022-06-26 10:00:00,2,0.7129884,100.0
4408411600_kW,0.0,2022-06-26 10:00:00,2022-06-26 11:00:00,2,8.882738,100.0
4408411600_kW,0.0,2022-06-26 13:00:00,2022-06-26 14:00:00,2,6.960125,100.0
4408411600_kW,0.0,2022-06-26 16:00:00,2022-06-26 17:00:00,2,3.4327004,100.0
4408411600_power_hour,0.22959332949999978,2022-06-26 21:00:00,2022-06-26 22:00:00,2,0.3166827,100.0
4408411600_kW,0.0,2022-06-26 22:00:00,2022-06-26 23:00:00,2,13.729828,100.0
4608927500_kvar_hour,0.0,2022-06-28 01:00:00,2022-06-28 02:00:00,2,0.45034453,100.0
4608927500_kvar_hour,0.0,2022-07-01 06:00:00,2022-07-01 07:00:00,2,0.18472445,100.0
4700008966_kW,0.028974043199999994,2022-07-02 04:00:00,2022-07-02 05:00:00,2,4.321882,100.0
4700008966_power_hour,0.028974043199999994,2022-07-02 04:00:00,2022-07-02 05:00:00,2,4.321882,100.0
4700008966_kW,0.028974043199999994,2022-07-02 07:00:00,2022-07-02 08:00:00,2,0.09458824,100.0
4700008966_power_hour,0.028974043199999994,2022-07-02 07:00:00,2022-07-02 08:00:00,2,0.09458824,100.0
4608927500_kvar_hour,0.0,2022-07-04 07:00:00,2022-07-04 08:00:00,2,0.76746505,100.0
4700008966_kW,0.028974043199999994,2022-07-05 13:00:00,2022-07-05 14:00:00,2,15.67712,0.0
4700008966_power_hour,0.028974043199999994,2022-07-05 13:00:00,2022-07-05 14:00:00,2,8.889506,0.0
4408411600_kW,0.0,2022-07-05 17:00:00,2022-07-05 18:00:00,2,0.70327544,0.0
